country,year,womparl,quota,lnmmrt,lngdp
Djibouti,2004,10.800000190734863,1,5.8777360916137695,7.7081618309021
Djibouti,2005,10.800000190734863,1,5.831881999969482,7.723275184631348
Djibouti,2006,10.800000190734863,1,5.799092769622803,7.753754138946533
Djibouti,2007,13.800000190734863,1,5.7714409828186035,7.787062168121338
Djibouti,2008,13.800000190734863,1,5.733341217041016,7.8268609046936035
Djibouti,2009,13.800000190734863,1,5.6698808670043945,7.8592047691345215
Djibouti,2010,13.800000190734863,1,5.616771221160889,7.876530170440674
Djibouti,2011,13.800000190734863,1,5.58349609375,7.9030070304870605
Djibouti,2012,13.800000190734863,1,5.549076080322266,7.9328389167785645
Djibouti,2013,12.699999809265137,1,5.4930620193481445,7.964189052581787
Djibouti,2014,12.699999809265137,1,5.46806001663208,8.00534725189209
Djibouti,2015,12.727270126342773,1,5.433722019195557,8.051746368408203
Dominican Republic,1990,7.5,0,5.288267135620117,8.569235801696777
Dominican Republic,1991,11.699999809265137,0,5.342333793640137,8.559062004089355
Dominican Republic,1992,11.699999809265137,0,5.267858028411865,8.639703750610352
Dominican Republic,1993,11.699999809265137,0,5.2781147956848145,8.690485954284668
Dominican Republic,1994,11.699999809265137,0,5.1984968185424805,8.694826126098633
Dominican Republic,1995,11.699999809265137,0,5.288267135620117,8.730489730834961
Dominican Republic,1996,11.699999809265137,0,5.247024059295654,8.782204627990723
Dominican Republic,1997,11.699999809265137,0,5.225747108459473,8.842610359191895
Dominican Republic,1998,16.100000381469727,0,5.141664028167725,8.894218444824219
Dominican Republic,1999,16.100000381469727,0,4.564348220825195,8.943340301513672
Dominican Republic,2000,16.100000381469727,0,4.369448184967041,8.982649803161621
Dominican Republic,2001,16.100000381469727,0,4.317488193511963,8.984993934631348
Dominican Republic,2002,17.299999237060547,0,4.18965482711792,9.02584171295166
Dominican Republic,2003,17.299999237060547,0,4.23410701751709,9.00808334350586
Dominican Republic,2004,17.299999237060547,0,4.343804836273193,9.0061492919921875
Dominican Republic,2005,17.299999237060547,0,4.158883094787598,9.080060005187988
Dominican Republic,2006,19.700000762939453,0,4.700479984283447,9.167075157165527
Dominican Republic,2007,19.700000762939453,0,4.394449234008789,9.236498832702637
Dominican Republic,2008,19.700000762939453,0,4.44265079498291,9.254279136657715
Dominican Republic,2009,19.700000762939453,0,4.653960227966309,9.25016975402832
Dominican Republic,2010,20.799999237060547,0,4.317488193511963,9.3168182373046875
Dominican Republic,2011,20.799999237060547,0,4.744932174682617,9.334405899047852
Dominican Republic,2012,20.799999237060547,0,4.127133846282959,9.349291801452637
Dominican Republic,2013,20.799999237060547,0,4.66343879699707,9.383256912231445
Dominican Republic,2014,20.799999237060547,0,4.584968090057373,9.444549560546875
Dominican Republic,2015,20.765029907226563,0,4.521789073944092,9.500883102416992
Ecuador,1990,4.5,0,5.220355987548828,8.91892147064209
Ecuador,1991,7.5,0,5.1984968185424805,8.937446594238281
Ecuador,1992,6,0,5.147493839263916,8.935248374938965
Ecuador,1993,6,0,5.099865913391113,8.932112693786621
Ecuador,1994,4.5,0,4.990433216094971,8.95166301727295
Ecuador,1995,4.5,0,4.875196933746338,8.952371597290039
Ecuador,1996,3.700000047683716,0,4.820281982421875,8.9485321044921875
Ecuador,1997,3.700000047683716,0,4.700479984283447,8.970439910888672
Ecuador,1998,17.399999618530273,0,4.753590106964111,8.982748031616211
Ecuador,1999,17.399999618530273,0,4.709529876708984,8.915074348449707
Ecuador,2000,14.600000381469727,0,4.634728908538818,8.907560348510742
Ecuador,2001,14.600000381469727,0,4.584968090057373,8.9293365478515625
Ecuador,2002,16,0,4.51085901260376,8.952569007873535
Ecuador,2003,16,0,4.394449234008789,8.962928771972656
Ecuador,2004,16,0,4.317488193511963,9.025419235229492
Ecuador,2005,16,0,4.304065227508545,9.060420036315918
Ecuador,2006,25,0,4.2626800537109375,9.0867462158203125
Ecuador,2007,25,0,4.219508171081543,9.09151554107666
Ecuador,2008,25,0,4.219508171081543,9.136248588562012
Ecuador,2009,32.29999923706055,0,4.276666164398193,9.12516975402832
Ecuador,2010,32.29999923706055,0,4.317488193511963,9.14338207244873
Ecuador,2011,32.29999923706055,0,4.356709003448486,9.203003883361816
Ecuador,2012,32.29999923706055,0,4.304065227508545,9.2420501708984375
Ecuador,2013,38.70000076293945,0,4.248495101928711,9.274765968322754
Ecuador,2014,41.599998474121094,0,4.18965482711792,9.296648025512695
Ecuador,2015,41.605838775634766,0,4.158883094787598,9.282580375671387
El Salvador,1990,11.699999809265137,0,5.056245803833008,8.41843032836914
El Salvador,1991,8.300000190734863,0,4.9628448486328125,8.440022468566895
El Salvador,1992,8.300000190734863,0,4.941641807556152,8.49901008605957
El Salvador,1993,8.300000190734863,0,4.9272541999816895,8.556567192077637
El Salvador,1994,10.699999809265137,0,4.905274868011475,8.602433204650879
El Salvador,1995,10.699999809265137,0,4.770685195922852,8.65257453918457
El Salvador,1996,10.699999809265137,0,4.718499183654785,8.6587066650390625
El Salvador,1997,15.5,0,4.709529876708984,8.690498352050781
El Salvador,1998,16.700000762939453,0,4.605169773101807,8.718443870544434
El Salvador,1999,16.700000762939453,0,4.477336883544922,8.744341850280762
El Salvador,2000,9.5,0,4.430817127227783,8.758381843566895
El Salvador,2001,9.5,0,4.454347133636475,8.7688140869140625
El Salvador,2002,9.5,0,4.276666164398193,8.786154747009277
El Salvador,2003,10.699999809265137,0,4.23410701751709,8.803650856018066
El Salvador,2004,10.699999809265137,0,4.23410701751709,8.817102432250977
El Salvador,2005,10.699999809265137,0,4.219508171081543,8.84742546081543
El Salvador,2006,16.700000762939453,0,4.204692840576172,8.881244659423828
El Salvador,2007,16.700000762939453,0,4.127133846282959,8.914475440979004
El Salvador,2008,16.700000762939453,0,4.077538013458252,8.922734260559082
El Salvador,2009,19,0,4.143135070800781,8.886496543884277
El Salvador,2010,19,0,4.077538013458252,8.895611763000488
El Salvador,2011,19,0,4.0943450927734375,8.913016319274902
El Salvador,2012,26.200000762939453,0,4.043050765991211,8.927030563354492
El Salvador,2013,26.200000762939453,0,4.007332801818848,8.940592765808105
El Salvador,2014,27.399999618530273,0,3.9889841079711914,8.9498929977417
El Salvador,2015,32.142860412597656,0,3.9889841079711914,8.9676513671875
Equatorial Guinea,1990,13.300000190734863,0,7.177783012390137,6.907258987426758
Equatorial Guinea,1991,13.300000190734863,0,7.1623969078063965,6.86521577835083
Equatorial Guinea,1992,13.300000190734863,0,7.138866901397705,7.131000995635986
Equatorial Guinea,1993,7.5,0,7.114768981933594,7.202253818511963
Equatorial Guinea,1994,7.5,0,7.064758777618408,7.321900844573975
Equatorial Guinea,1995,7.5,0,6.956544876098633,7.447300910949707
Equatorial Guinea,1996,7.5,0,6.855409145355225,7.920420169830322
Equatorial Guinea,1997,8.800000190734863,0,6.775365829467773,8.797974586486816
Equatorial Guinea,1998,8.800000190734863,0,6.706861972808838,8.971600532531738
Equatorial Guinea,1999,5,0,6.621406078338623,9.159807205200195
Equatorial Guinea,2000,5,0,6.553934097290039,9.286628723144531
Equatorial Guinea,2001,5,0,6.490724086761475,9.736960411071777
Equatorial Guinea,2002,5,0,6.415097236633301,9.873991966247559
Equatorial Guinea,2003,5,0,6.33505392074585,9.963175773620605
Equatorial Guinea,2004,18,0,6.259582042694092,10.242679595947266
Equatorial Guinea,2005,18,0,6.180016994476318,10.353670120239258
Equatorial Guinea,2006,18,0,6.109248161315918,10.382840156555176
Equatorial Guinea,2007,18,0,6.054440021514893,10.479280471801758
Equatorial Guinea,2008,6,0,6.011267185211182,10.597029685974121
Equatorial Guinea,2009,10,0,5.968708038330078,10.564579963684082
Equatorial Guinea,2010,10,0,5.937535762786865,10.425950050354004
Equatorial Guinea,2011,10,0,5.897153854370117,10.444740295410156
Equatorial Guinea,2012,10,0,5.888877868652344,10.480999946594238
Equatorial Guinea,2013,12.100000381469727,0,5.8749308586120605,10.39622974395752
Equatorial Guinea,2014,24,0,5.860785961151123,10.359089851379395
Equatorial Guinea,2015,24,0,5.834811210632324,10.224579811096191
Finland,1990,31.5,0,1.7917590141296387,10.27178955078125
Finland,1991,39,0,1.7917590141296387,10.205360412597656
Finland,1992,39,0,1.7917590141296387,10.165929794311523
Finland,1993,39,0,1.6094379425048828,10.153719902038574
Finland,1994,39,0,1.6094379425048828,10.188050270080566
Finland,1995,33.5,0,1.6094379425048828,10.22544002532959
Finland,1996,33.5,0,1.6094379425048828,10.258099555969238
Finland,1997,33.5,0,1.6094379425048828,10.315759658813477
Finland,1998,33.5,0,1.6094379425048828,10.36596965789795
Finland,1999,37,0,1.6094379425048828,10.407130241394043
Finland,2000,36.5,0,1.6094379425048828,10.459879875183105
Finland,2001,36.5,0,1.3862940073013306,10.48307991027832
Finland,2002,36.5,0,1.3862940073013306,10.497320175170898
Finland,2003,37.5,0,1.3862940073013306,10.514679908752441
Finland,2004,37.5,0,1.3862940073013306,10.55027961730957
Finland,2005,37.5,0,1.3862940073013306,10.57427978515625
Finland,2006,38,0,1.3862940073013306,10.610190391540527
Finland,2007,41.5,0,1.3862940073013306,10.656490325927734
Finland,2008,41.5,0,1.0986119508743286,10.65900993347168
Finland,2009,40,0,1.0986119508743286,10.567919731140137
Finland,2010,40,0,1.0986119508743286,10.592829704284668
Finland,2011,42.5,0,1.0986119508743286,10.613579750061035
Finland,2012,42.5,0,1.0986119508743286,10.594459533691406
Finland,2013,42.5,0,1.0986119508743286,10.582240104675293
Finland,2014,42.5,0,1.0986119508743286,10.571769714355469
Finland,2015,41.5,0,1.0986119508743286,10.569820404052734
France,1990,6.900000095367432,0,2.708050012588501,10.293089866638184
France,1991,6.900000095367432,0,2.708050012588501,10.302639961242676
France,1992,6.900000095367432,0,2.708050012588501,10.313529968261719
France,1993,6.400000095367432,0,2.708050012588501,10.303059577941895
France,1994,6.400000095367432,0,2.639056921005249,10.32252025604248
France,1995,6.400000095367432,0,2.708050012588501,10.339539527893066
France,1996,6.400000095367432,0,2.639056921005249,10.349780082702637
France,1997,10.899999618530273,0,2.5649490356445313,10.36935043334961
France,1998,10.899999618530273,0,2.5649490356445313,10.400609970092773
France,1999,10.899999618530273,0,2.4849069118499756,10.428970336914063
France,2000,10.899999618530273,0,2.4849069118499756,10.460140228271484
France,2001,10.899999618530273,0,2.4849069118499756,10.472220420837402
France,2002,12.100000381469727,0,2.397895097732544,10.476070404052734
France,2003,12.199999809265137,0,2.397895097732544,10.477140426635742
France,2004,12.199999809265137,0,2.3025848865509033,10.497260093688965
France,2005,12.199999809265137,0,2.3025848865509033,10.505669593811035
France,2006,12.199999809265137,0,2.3025848865509033,10.522170066833496
France,2007,18.200000762939453,0,2.3025848865509033,10.539329528808594
France,2008,18.200000762939453,0,2.3025848865509033,10.535690307617188
France,2009,18.899999618530273,0,2.3025848865509033,10.500690460205078
France,2010,18.899999618530273,0,2.1972250938415527,10.515210151672363
France,2011,18.899999618530273,0,2.1972250938415527,10.530960083007813
France,2012,26.899999618530273,0,2.1972250938415527,10.527939796447754
France,2013,26.899999618530273,0,2.1972250938415527,10.528539657592773
France,2014,26.200000762939453,0,2.1972250938415527,10.532930374145508
France,2015,26.16983985900879,0,2.079442024230957,10.539159774780273
Gabon,1990,13.300000190734863,0,6.045004844665527,9.878207206726074
Gabon,1991,5.900000095367432,0,6.035480976104736,9.9105863571167
Gabon,1992,5.900000095367432,0,6.018592834472656,9.85251522064209
Gabon,1993,5.900000095367432,0,6.011267185211182,9.864869117736816
Gabon,1994,5.900000095367432,0,6.011267185211182,9.875334739685059
Gabon,1995,5.900000095367432,0,6.003887176513672,9.898255348205566
Gabon,1996,8.300000190734863,0,5.998937129974365,9.908539772033691
Gabon,1997,8.300000190734863,0,5.983935832977295,9.9392242431640625
Gabon,1998,8.300000190734863,0,5.993960857391357,9.948427200317383
Gabon,1999,8.300000190734863,0,5.9964518547058105,9.8299407958984375
Gabon,2000,9.199999809265137,0,6.003887176513672,9.785970687866211
Gabon,2001,9.199999809265137,0,5.9964518547058105,9.782121658325195
Gabon,2002,9.199999809265137,0,5.988961219787598,9.754476547241211
Gabon,2003,9.199999809265137,0,5.963579177856445,9.750970840454102
Gabon,2004,9.199999809265137,0,5.918893814086914,9.73105525970459
Gabon,2005,9.199999809265137,0,5.913503170013428,9.729334831237793
Gabon,2006,12.5,0,5.905362129211426,9.671568870544434
Gabon,2007,16.700000762939453,0,5.857933044433594,9.699681282043457
Gabon,2008,16.700000762939453,0,5.814129829406738,9.634822845458984
Gabon,2009,14.699999809265137,0,5.789959907531738,9.603883743286133
Gabon,2010,14.699999809265137,0,5.774550914764404,9.63924789428711
Gabon,2011,14.199999809265137,0,5.758902072906494,9.673666954040527
Gabon,2012,15.800000190734863,0,5.749392986297607,9.690262794494629
Gabon,2013,15.800000190734863,0,5.730100154876709,9.711285591125488
Gabon,2014,15,0,5.686975002288818,9.72187328338623
Gabon,2015,14.166669845581055,0,5.673323154449463,9.731310844421387
Germany,1990,20.5,0,2.397895097732544,10.350959777832031
Germany,1991,20.5,0,2.397895097732544,10.393489837646484
Germany,1992,20.5,0,2.3025848865509033,10.404950141906738
Germany,1993,20.5,0,2.3025848865509033,10.38877010345459
Germany,1994,26.200000762939453,0,2.1972250938415527,10.40956974029541
Germany,1995,26.200000762939453,0,2.1972250938415527,10.423859596252441
Germany,1996,26.200000762939453,0,2.1972250938415527,10.429109573364258
Germany,1997,26.200000762939453,0,2.1972250938415527,10.445969581604004
Germany,1998,26.200000762939453,0,2.079442024230957,10.46541976928711
Germany,1999,30.899999618530273,0,2.079442024230957,10.484450340270996
Germany,2000,30.899999618530273,0,2.079442024230957,10.512290000915527
Germany,2001,31.100000381469727,0,2.079442024230957,10.527420043945313
Germany,2002,32.20000076293945,0,2.079442024230957,10.525739669799805
Germany,2003,32.20000076293945,0,2.079442024230957,10.518059730529785
Germany,2004,32.79999923706055,0,1.9459099769592285,10.52991008758545
Germany,2005,31.799999237060547,0,1.9459099769592285,10.537520408630371
Germany,2006,31.600000381469727,0,1.9459099769592285,10.574979782104492
Germany,2007,31.600000381469727,0,1.9459099769592285,10.608400344848633
Germany,2008,32.20000076293945,0,1.9459099769592285,10.62106990814209
Germany,2009,32.79999923706055,0,1.9459099769592285,10.565770149230957
Germany,2010,32.79999923706055,0,1.9459099769592285,10.6072998046875
Germany,2011,32.900001525878906,0,1.9459099769592285,10.66178035736084
Germany,2012,32.900001525878906,0,1.9459099769592285,10.664810180664063
Germany,2013,36.5,0,1.7917590141296387,10.666959762573242
Germany,2014,36.5,0,1.7917590141296387,10.681909561157227
Germany,2015,36.45008087158203,0,1.7917590141296387,10.690529823303223
Greece,1990,6.699999809265137,0,1.6094379425048828,9.93721866607666
Greece,1991,5.300000190734863,0,1.6094379425048828,9.955744743347168
Greece,1992,4.699999809265137,0,1.6094379425048828,9.955081939697266
Greece,1993,6,0,1.3862940073013306,9.933069229125977
Greece,1994,6,0,1.3862940073013306,9.947864532470703
Greece,1995,6,0,1.3862940073013306,9.963973045349121
Greece,1996,6.300000190734863,0,1.3862940073013306,9.987785339355469
Greece,1997,6.300000190734863,0,1.3862940073013306,10.02672004699707
Greece,1998,6.300000190734863,0,1.3862940073013306,10.0593900680542
Greece,1999,6.300000190734863,0,1.3862940073013306,10.085809707641602
Greece,2000,8.699999809265137,0,1.3862940073013306,10.120169639587402
Greece,2001,8.699999809265137,0,1.0986119508743286,10.155460357666016
Greece,2002,8.699999809265137,0,1.0986119508743286,10.19027042388916
Greece,2003,8.699999809265137,0,1.0986119508743286,10.244219779968262
Greece,2004,14,0,1.0986119508743286,10.291110038757324
Greece,2005,13,0,1.0986119508743286,10.294150352478027
Greece,2006,13,0,1.0986119508743286,10.34613037109375
Greece,2007,14.699999809265137,0,1.0986119508743286,10.375800132751465
Greece,2008,14.699999809265137,0,1.0986119508743286,10.369790077209473
Greece,2009,17.299999237060547,0,1.0986119508743286,10.323200225830078
Greece,2010,17.299999237060547,0,1.0986119508743286,10.265560150146484
Greece,2011,18.700000762939453,0,1.0986119508743286,10.171270370483398
Greece,2012,21,0,1.0986119508743286,10.100870132446289
Greece,2013,21,0,1.0986119508743286,10.075169563293457
Greece,2014,21,0,1.0986119508743286,10.089200019836426
Greece,2015,23,0,1.0986119508743286,10.092880249023438
Grenada,1990,13.300000190734863,0,3.7135720252990723,8.887591361999512
Grenada,1991,13.300000190734863,0,3.6375861167907715,8.899578094482422
Grenada,1992,13.300000190734863,0,3.6375861167907715,8.883345603942871
Grenada,1993,13.300000190734863,0,3.663562059402466,8.852238655090332
Grenada,1994,13.300000190734863,0,3.6375861167907715,8.857904434204102
Grenada,1995,20,0,3.6109180450439453,8.870461463928223
Grenada,1996,20,0,3.4965078830718994,8.9085054397583
Grenada,1997,20,0,3.4011969566345215,8.954214096069336
Grenada,1998,20,0,3.367295980453491,9.063398361206055
Grenada,1999,26.700000762939453,0,3.367295980453491,9.128888130187988
Grenada,2000,26.700000762939453,0,3.367295980453491,9.174867630004883
Grenada,2001,26.700000762939453,0,3.367295980453491,9.152159690856934
Grenada,2002,26.700000762939453,0,3.332205057144165,9.183494567871094
Grenada,2003,26.700000762939453,0,3.295836925506592,9.27122974395752
Grenada,2004,26.700000762939453,0,3.2580959796905518,9.261993408203125
Grenada,2005,26.700000762939453,0,3.2188758850097656,9.383774757385254
Grenada,2006,26.700000762939453,0,3.2188758850097656,9.340022087097168
Grenada,2007,26.700000762939453,0,3.2188758850097656,9.39628791809082
Grenada,2008,13.300000190734863,0,3.2188758850097656,9.40241813659668
Grenada,2009,13.300000190734863,0,3.2580959796905518,9.330474853515625
Grenada,2010,13.300000190734863,0,3.295836925506592,9.32170295715332
Grenada,2011,13.300000190734863,0,3.295836925506592,9.32552719116211
Grenada,2012,13.300000190734863,0,3.295836925506592,9.310050010681152
Grenada,2013,33.29999923706055,0,3.295836925506592,9.329251289367676
Grenada,2014,33.29999923706055,0,3.295836925506592,9.395862579345703
Grenada,2015,33.33332824707031,0,3.295836925506592,9.453910827636719
Guatemala,1990,7,0,5.323009967803955,8.537148475646973
Guatemala,1991,5.199999809265137,0,5.288267135620117,8.549663543701172
Guatemala,1992,5.199999809265137,0,5.252274036407471,8.573436737060547
Guatemala,1993,5.199999809265137,0,5.214935779571533,8.58852767944336
Guatemala,1994,7.5,0,5.181784152984619,8.604839324951172
Guatemala,1995,12.5,0,5.153292179107666,8.630186080932617
Guatemala,1996,12.5,0,5.13579797744751,8.636709213256836
Guatemala,1997,12.5,0,5.141664028167725,8.657044410705566
Guatemala,1998,12.5,0,5.164785861968994,8.683442115783691
Guatemala,1999,7.099999904632568,0,5.1873860359191895,8.698659896850586
Guatemala,2000,8.800000190734863,0,5.181784152984619,8.71123218536377
Guatemala,2001,8.800000190734863,0,5.13579797744751,8.711028099060059
Guatemala,2002,8.800000190734863,0,5.056245803833008,8.72543716430664
Guatemala,2003,8.199999809265137,0,4.983606815338135,8.726823806762695
Guatemala,2004,8.199999809265137,0,4.934473991394043,8.734419822692871
Guatemala,2005,8.199999809265137,0,4.787491798400879,8.743396759033203
Guatemala,2006,8.199999809265137,0,4.787491798400879,8.773075103759766
Guatemala,2007,12,0,4.770685195922852,8.811822891235352
Guatemala,2008,12,0,4.762174129486084,8.822012901306152
Guatemala,2009,12,0,4.744932174682617,8.805375099182129
Guatemala,2010,12,0,4.691348075866699,8.811959266662598
Guatemala,2011,13.300000190734863,0,4.634728908538818,8.831199645996094
Guatemala,2012,13.300000190734863,0,4.653960227966309,8.839147567749023
Guatemala,2013,13.300000190734863,0,4.595119953155518,8.85438346862793
Guatemala,2014,13.300000190734863,0,4.532598972320557,8.874507904052734
Guatemala,2015,13.291139602661133,0,4.477336883544922,8.894631385803223
Guinea-Bissau,1990,20,0,6.810142993927002,7.361293792724609
Guinea-Bissau,1991,20,0,6.7765069007873535,7.386760234832764
Guinea-Bissau,1992,20,0,6.742880821228027,7.373273849487305
Guinea-Bissau,1993,20,0,6.715384006500244,7.370100021362305
Guinea-Bissau,1994,10,0,6.683361053466797,7.378917217254639
Guinea-Bissau,1995,10,0,6.659294128417969,7.4010210037231445
Guinea-Bissau,1996,10,0,6.655439853668213,7.491662979125977
Guinea-Bissau,1997,10,0,6.654151916503906,7.536963939666748
Guinea-Bissau,1998,10,0,6.661855220794678,7.190103054046631
Guinea-Bissau,1999,7.800000190734863,0,6.669497966766357,7.1830549240112305
Guinea-Bissau,2000,7.800000190734863,0,6.684611797332764,7.217692852020264
Guinea-Bissau,2001,7.800000190734863,0,6.683361053466797,7.220002174377441
Guinea-Bissau,2002,7.800000190734863,0,6.675823211669922,7.189787864685059
Guinea-Bissau,2003,7.800000190734863,0,6.652863025665283,7.174283981323242
Guinea-Bissau,2004,14,0,6.613383769989014,7.17970609664917
Guinea-Bissau,2005,14,0,6.570882797241211,7.1991448402404785
Guinea-Bissau,2006,14,0,6.520620822906494,7.199190139770508
Guinea-Bissau,2007,14,0,6.466145038604736,7.207446098327637
Guinea-Bissau,2008,10,0,6.419994831085205,7.2151780128479
Guinea-Bissau,2009,10,0,6.375024795532227,7.223339080810547
Guinea-Bissau,2010,10,0,6.345635890960693,7.244485855102539
Guinea-Bissau,2011,10,0,6.333280086517334,7.296677112579346
Guinea-Bissau,2012,14,0,6.3153581619262695,7.2534379959106445
Guinea-Bissau,2013,14,0,6.317164897918701,7.2593560218811035
Guinea-Bissau,2014,13.699999809265137,0,6.3153581619262695,7.242980003356934
Guinea-Bissau,2015,13.725489616394043,0,6.308097839355469,7.276879787445068
Guyana,1990,36.900001525878906,0,5.141664028167725,7.952664852142334
Guyana,1991,36.900001525878906,0,5.13579797744751,8.009471893310547
Guyana,1992,20,0,5.141664028167725,8.079717636108398
Guyana,1993,20,0,5.153292179107666,8.151531219482422
Guyana,1994,20,0,5.247024059295654,8.226899147033691
Guyana,1995,20,0,5.323009967803955,8.27167797088623
Guyana,1996,20,0,5.375277996063232,8.346811294555664
Guyana,1997,18.5,0,5.389071941375732,8.4089937210083
Guyana,1998,18.5,0,5.365975856781006,8.395129203796387
Guyana,1999,18.5,0,5.361291885375977,8.427929878234863
Guyana,2000,18.5,0,5.34710693359375,8.416687965393066
Guyana,2001,18.299999237060547,0,5.351858139038086,8.44031810760498
Guyana,2002,20,0,5.33753776550293,8.451276779174805
Guyana,2003,20,0,5.33753776550293,8.441208839416504
Guyana,2004,30.799999237060547,0,5.393628120422363,8.47389030456543
Guyana,2005,30.799999237060547,0,5.446736812591553,8.455066680908203
Guyana,2006,29,0,5.420535087585449,8.506885528564453
Guyana,2007,29,0,5.379897117614746,8.577046394348145
Guyana,2008,30,0,5.298316955566406,8.598700523376465
Guyana,2009,30,0,5.1704840660095215,8.63443660736084
Guyana,2010,30,0,5.48479700088501,8.67383098602295
Guyana,2011,31.299999237060547,0,5.4764628410339355,8.721087455749512
Guyana,2012,31.299999237060547,0,5.4764628410339355,8.767190933227539
Guyana,2013,31.299999237060547,0,5.463831901550293,8.80954647064209
Guyana,2014,31.299999237060547,0,5.451037883758545,8.8408050537109375
Guyana,2015,35.13513946533203,0,5.433722019195557,8.864211082458496
Honduras,1990,10.199999809265137,0,5.605802059173584,8.062013626098633
Honduras,1991,10.199999809265137,0,5.525453090667725,8.0652494430542
Honduras,1992,10.199999809265137,0,5.433722019195557,8.091382026672363
Honduras,1993,7,0,5.332718849182129,8.123456954956055
Honduras,1994,7,0,5.225747108459473,8.082245826721191
Honduras,1995,7,0,5.111988067626953,8.094289779663086
Honduras,1996,7,0,5.017280101776123,8.10217571258545
Honduras,1997,9.399999618530273,0,4.948760032653809,8.123832702636719
Honduras,1998,9.399999618530273,0,4.8978400230407715,8.12573528289795
Honduras,1999,9.399999618530273,0,4.8828020095825195,8.080329895019531
Honduras,2000,9.399999618530273,0,4.8903489112854,8.11028003692627
Honduras,2001,9.399999618530273,0,4.8978400230407715,8.111607551574707
Honduras,2002,5.5,0,4.912654876708984,8.1233673095703125
Honduras,2003,5.5,0,4.948760032653809,8.143271446228027
Honduras,2004,5.5,0,4.997211933135986,8.179801940917969
Honduras,2005,23.399999618530273,0,5.010634899139404,8.21532154083252
Honduras,2006,23.399999618530273,0,5.03043794631958,8.256402969360352
Honduras,2007,23.399999618530273,0,5.036952018737793,8.294599533081055
Honduras,2008,23.399999618530273,0,5.056245803833008,8.314905166625977
Honduras,2009,18,0,5.056245803833008,8.269874572753906
Honduras,2010,18,0,5.0434250831604,8.2868194580078125
Honduras,2011,19.5,0,5.003945827484131,8.305502891540527
Honduras,2012,19.5,0,4.948760032653809,8.327683448791504
Honduras,2013,19.5,0,4.905274868011475,8.33748722076416
Honduras,2014,25.799999237060547,0,4.8828020095825195,8.35027027130127
Honduras,2015,25.78125,0,4.859811782836914,8.368966102600098
Hungary,1990,20.700000762939453,0,3.178054094314575,9.625642776489258
Hungary,1991,7.300000190734863,0,3.1354939937591553,9.625642776489258
Hungary,1992,7.300000190734863,0,3.1354939937591553,9.5949125289917
Hungary,1993,7.300000190734863,0,3.178054094314575,9.590275764465332
Hungary,1994,11.399999618530273,0,3.044523000717163,9.62069034576416
Hungary,1995,11.399999618530273,0,2.995732069015503,9.63686752319336
Hungary,1996,11.399999618530273,0,2.8903720378875732,9.638727188110352
Hungary,1997,11.399999618530273,0,2.8332130908966064,9.67359733581543
Hungary,1998,8.300000190734863,0,2.7725889682769775,9.71741008758545
Hungary,1999,8.300000190734863,0,2.7725889682769775,9.751614570617676
Hungary,2000,8.300000190734863,0,2.708050012588501,9.795442581176758
Hungary,2001,8.300000190734863,0,2.639056921005249,9.835421562194824
Hungary,2002,9.100000381469727,0,2.639056921005249,9.882555961608887
Hungary,2003,9.800000190734863,0,2.639056921005249,9.923184394836426
Hungary,2004,9.100000381469727,0,2.5649490356445313,9.974235534667969
Hungary,2005,9.100000381469727,0,2.639056921005249,10.019169807434082
Hungary,2006,10.399999618530273,0,2.639056921005249,10.058520317077637
Hungary,2007,11.100000381469727,0,2.7725889682769775,10.064399719238281
Hungary,2008,11.100000381469727,0,2.708050012588501,10.07466983795166
Hungary,2009,11.100000381469727,0,2.7725889682769775,10.007949829101563
Hungary,2010,9.100000381469727,0,2.708050012588501,10.017000198364258
Hungary,2011,8.800000190734863,0,2.7725889682769775,10.036319732666016
Hungary,2012,8.800000190734863,0,2.7725889682769775,10.024909973144531
Hungary,2013,8.800000190734863,0,2.7725889682769775,10.048410415649414
Hungary,2014,10.100000381469727,0,2.7725889682769775,10.092510223388672
Hungary,2015,10.1010103225708,0,2.8332130908966064,10.128009796142578
Iceland,1990,20.600000381469727,0,1.9459099769592285,10.27904987335205
Iceland,1991,23.799999237060547,0,1.7917590141296387,10.265219688415527
Iceland,1992,23.799999237060547,0,1.7917590141296387,10.218330383300781
Iceland,1993,23.799999237060547,0,1.7917590141296387,10.221209526062012
Iceland,1994,23.799999237060547,0,1.7917590141296387,10.247989654541016
Iceland,1995,25.399999618530273,0,1.7917590141296387,10.243729591369629
Iceland,1996,25.399999618530273,0,1.7917590141296387,10.285079956054688
Iceland,1997,25.399999618530273,0,1.6094379425048828,10.324850082397461
Iceland,1998,25.399999618530273,0,1.6094379425048828,10.377739906311035
Iceland,1999,34.900001525878906,0,1.6094379425048828,10.40491008758545
Iceland,2000,34.900001525878906,0,1.6094379425048828,10.436960220336914
Iceland,2001,34.900001525878906,0,1.6094379425048828,10.46129035949707
Iceland,2002,34.900001525878906,0,1.6094379425048828,10.455499649047852
Iceland,2003,30.200000762939453,0,1.6094379425048828,10.472689628601074
Iceland,2004,30.200000762939453,0,1.3862940073013306,10.541790008544922
Iceland,2005,33.29999923706055,0,1.3862940073013306,10.590860366821289
Iceland,2006,33.29999923706055,0,1.3862940073013306,10.616180419921875
Iceland,2007,33.29999923706055,0,1.3862940073013306,10.680259704589844
